user_id,time_to_first_click_sec,hover_time_sec,hover_count,mean_mouse_speed_px_s,slow_movement_ratio,reopen_count,sender_checked,time_to_report_sec,clicked_link,_profile_score_debug_only
user_00474,31.355736303413163,4.290328302880152,2.0,,0.5505533864157081,1.0,1.0,22.60822212367393,0,0.2507370430096554
user_00475,9.888208154332425,1.2003117804165588,1.0,769.1688327893636,0.368489878588139,0.0,1.0,,1,0.7592945530760679
user_00476,20.79646579213338,1.0,3.0,468.78723094318536,0.4915169927944363,1.0,0.0,,1,0.5366587662207601
user_00477,27.004053580863246,1.7081475952175964,5.0,293.740165735965,0.835102106249542,0.0,1.0,63.666455929183634,0,0.08316792732490312
user_00478,43.51995336326161,1.0,3.0,140.06220272384382,0.5883417158082256,0.0,1.0,31.838570120998504,0,0.08983145896419187
user_00479,25.37794869814764,2.071258662341292,2.0,412.23213823463846,0.3242175550881158,0.0,0.0,76.22832925057499,0,0.5317689218451433
user_00480,46.830028236257014,2.260118659199307,4.0,287.145625838998,0.6291633932055862,1.0,1.0,106.59914413105402,0,0.30177873566973135
user_00481,6.087377344419025,1.0,4.0,838.0847634611646,0.3468124333471951,0.0,1.0,19.693528895556312,0,0.3663832490125303
user_00482,36.67974351584919,2.063886374540381,5.0,563.3375048144198,0.4271577385091979,0.0,1.0,40.77587095663113,0,0.22991386943074404
user_00483,49.35549722133178,1.8306406675869518,2.0,315.5231029269625,0.6687284303542896,0.0,0.0,75.24857167536203,0,0.29745116226584467
user_00484,17.503186366023172,1.6495907904074636,3.0,277.85727082725856,0.7758592486085651,0.0,1.0,36.54743177454216,0,0.08017963470665417
user_00485,11.386676777256424,1.4557394301254245,4.0,375.3609439497434,0.3489760084827387,1.0,1.0,,1,0.44881787400083095
user_00486,26.411700090166114,2.7262038103785406,3.0,373.30566125934234,0.6798164878803261,1.0,1.0,11.98252777958132,0,0.14588363154377496
user_00487,15.073743812489994,1.0,2.0,404.6398060626565,0.45079873921283,2.0,1.0,55.02926285784318,0,0.390278795442474
user_00488,17.589320747827138,1.108279268308595,,232.2480887650377,0.3670996867231036,1.0,1.0,58.912884445097696,0,0.3510674846219666
user_00489,37.264849428859264,1.8283947696531904,1.0,269.7965993500303,,1.0,0.0,123.01814656297016,0,0.2669214380075495
user_00490,,3.078589065050216,3.0,392.52520832366554,0.4757212126990982,0.0,1.0,83.23533465376565,0,0.24138154465003456
user_00491,33.79654112574733,3.5775801538925807,2.0,261.48514959055245,0.5716042531232856,1.0,0.0,26.595802300921854,0,0.286503368184462
user_00492,,1.3871672216379818,0.0,1035.9859621524172,0.31341149748534064,1.0,0.0,,1,0.601729623943682
user_00493,17.510220825870185,1.3690706299206727,0.0,668.9999492878354,0.551767884169953,0.0,0.0,345.4759680747106,0,0.48301662198798107
user_00494,16.705681272125602,3.8447272041757423,1.0,328.13680572024384,0.45177905609176083,0.0,1.0,90.0857937657247,0,0.37332802150676275
user_00495,14.585328459106789,4.651788237474385,1.0,310.13130045905655,0.3418304012705639,1.0,1.0,,1,0.38552754079170004
user_00496,61.82853719689392,1.0,2.0,253.28027262768725,0.510043551805183,1.0,1.0,97.26448635983502,0,0.22198580182500205
user_00497,16.836837306069,2.3199481324217555,0.0,365.670305863774,0.4630213092579697,0.0,0.0,379.478015547196,0,0.4635259416011359
user_00498,20.581011048352032,2.8794939822604726,4.0,,0.7074749800272413,3.0,0.0,133.08238261442852,0,0.25129959668043544
user_00499,21.642305369368497,,3.0,,0.555544311223977,0.0,0.0,,1,0.5316124276029741
user_00500,12.163269891535913,2.630355103068609,3.0,272.00499222817547,0.8304846971419346,1.0,1.0,,1,0.25172038035015565
user_00501,14.244386040401205,,1.0,438.3792954636296,0.46919091069420027,0.0,0.0,,1,0.7263147799192855
user_00502,9.776197695025408,5.212856738398051,0.0,516.6274703725121,0.4828524257791571,1.0,1.0,,1,0.6565906550418572
user_00503,25.329141075362603,3.189647473322697,4.0,172.9072654968159,0.826397874527838,0.0,1.0,73.73807996871737,0,0.16530406326835578
user_00504,12.969988550559338,,2.0,895.1054475293201,0.5219582978819672,2.0,1.0,,1,0.2944800613164484
user_00505,14.609403175651607,2.0670672944658497,1.0,326.2445234694054,0.36985949294046283,0.0,,36.651284656609086,0,0.38079605528847216
user_00506,13.684976805265865,1.3187526658965243,1.0,806.4353798328843,,,0.0,118.2003097658473,0,0.36433218394892775
user_00507,30.72842161035766,1.0,3.0,357.8446738670744,0.5756903697340959,0.0,1.0,40.12887719509983,0,0.44507786806853883
user_00508,50.63722850877069,4.2405484390199515,1.0,271.9156401281199,0.4506599542955454,1.0,1.0,,1,0.32623311204747424
user_00509,21.350766621887555,2.073144563098651,2.0,758.8356132538016,0.5210764550653322,0.0,1.0,,1,0.4526456947726933
user_00510,21.56093765802423,2.3033117348818872,2.0,6832.195358463154,0.5633888572549629,0.0,1.0,129.55962752559205,0,0.36442552360981256
user_00511,38.021789050194464,5.803771686653967,0.0,639.7874093900725,0.4188527658272556,0.0,0.0,,1,0.4509418628360547
user_00512,28.826578529170128,1.0,4.0,,0.6035557268118301,2.0,0.0,,1,0.372796244069001
user_00513,13.818943650403936,3.9962959399325637,4.0,530.194037552573,0.6245649303734022,0.0,1.0,21.681283760140705,0,0.36863755921119135
user_00514,13.35460539976521,1.63326074160235,1.0,323.29605236137024,0.4406373643480692,1.0,0.0,138.81567997878395,0,0.6157584504099041
user_00515,13.020052350671122,67.36927070568964,0.0,530.6696082361019,0.23858263271995858,0.0,1.0,29.534150432529845,0,0.6026297884332036
user_00516,13.142533304091312,1.1128039526801068,3.0,592.1949615535747,0.7091876328859171,0.0,0.0,90.0880519292869,0,0.48202075822840457
user_00517,24.43034808404239,5.448033942879881,3.0,566.7582092162207,0.6083512483938576,0.0,1.0,135.0706476424941,0,0.22881917333089294
user_00518,18.45071593759681,,1.0,303.3524770011098,0.23872248353980513,0.0,0.0,223.04640066539702,0,0.3449720783243013
user_00519,5.861057765700308,1.0,2.0,708.021144791313,0.23214669637602156,0.0,1.0,326.27004374463286,0,0.693005564852103
user_00520,,5.074891569631352,3.0,331.0180964112574,0.7448362709821331,1.0,1.0,31.170875475079935,0,0.0885417020309371
user_00521,10.668597460283806,3.7675622799526702,1.0,273.8371375635144,,1.0,0.0,,1,0.5434475915246262
user_00522,44.45000922394654,4.352051844624373,6.0,350.851649121868,0.43788003355339944,4.0,1.0,19.259561170960314,0,0.15243398064987143
user_00523,18.61192634277202,1.0,2.0,801.8023935352447,0.5861274930783964,0.0,1.0,,1,0.5981930129118792
user_00524,19.728277471788683,5.947608319573997,1.0,162.56203660777552,0.6344174665395088,1.0,1.0,29.691120225255155,0,0.05640103705593946
user_00525,15.54501496178161,1.122315740264565,0.0,929.0039170838387,0.5154257168103834,0.0,1.0,,1,0.45464008443651455
user_00526,25.606863466891152,2.1148681024614695,1.0,464.55756960700603,0.15639727610617565,0.0,1.0,,1,0.6233285706534876
user_00527,53.27169665716471,1.2155546168301203,3.0,317.6484226808409,0.5676929144099458,,1.0,94.27432416119899,0,0.2470401280690713
user_00528,34.41788803787171,2.8704794305247563,1.0,489.2446851164254,0.4238405054273448,2.0,0.0,37.32006249034115,0,0.5112408314284123
user_00529,31.464142112848826,4.133838854640955,4.0,470.2445793135775,0.6467479156283875,0.0,1.0,94.91768933765644,0,0.13396158114254855
user_00530,28.429120302756537,4.313912166157277,1.0,473.63278401948907,0.5694463539376121,,0.0,57.438444833897854,0,0.4866957331876751
user_00531,25.560967127775122,78.83900371483568,3.0,428.78392647797074,0.5680707297447629,0.0,0.0,,1,0.45722038948839255
user_00532,9.31252890061782,4.766097162584407,2.0,396.37378393411126,0.4539237424021983,0.0,0.0,69.72263445237131,0,0.3779745403540545
user_00533,19.060119730612485,2.613144230469501,3.0,253.2560978069775,0.8185253543433056,0.0,1.0,27.58964325020953,0,0.11760177081713953
user_00534,19.805996001931476,2.5458492193394453,0.0,447.11572077845216,0.7360297204212626,2.0,1.0,34.18854010913513,0,0.3174506222276902
user_00535,6.441109579696118,3.6732527232202514,0.0,,0.26549965847596574,1.0,1.0,137.9004807199881,0,0.4956489608767629
user_00536,2.445125786546458,1.0,2.0,1313.1284567964337,0.2060613468693232,0.0,0.0,210.00113877068762,0,0.8147336252920442
user_00537,36.16958274456823,4.1332970916821,4.0,550.5537531456351,0.7996004482015204,1.0,1.0,,1,0.21812593383324655
user_00538,19.254082567804506,1.239205191381534,2.0,219.23881485333956,0.40282507375955307,0.0,1.0,,1,0.5874549413158334
user_00539,50.9668126209831,3.185989848710466,4.0,282.2283320602155,0.7691168728493789,0.0,1.0,41.77183009865925,0,0.20468243176085735
user_00540,11.38173516730265,1.0,1.0,446.8880915084157,0.4031615715022136,1.0,1.0,,1,0.6122926544843195
user_00541,28.877456515397487,2.9417508942451116,0.0,363.3965445665159,0.5011817407781012,1.0,0.0,,1,0.2699962365723223
user_00542,12.039951394327781,1.7000771132418293,4.0,699.4375878447006,0.533437508041909,2.0,0.0,64.12161666685314,0,0.33494118052328176
user_00543,40.08225729433852,2.607222729874666,1.0,276.4664417592805,0.4591402662734586,1.0,1.0,57.44997547103669,0,0.2793182276032733
user_00544,21.03173580594905,4.331850416840406,0.0,574.2511811238043,0.3022200536921949,0.0,1.0,,1,0.6317687228105905
user_00545,113.11102309967175,3.996445021740936,4.0,332.5939796065284,0.8029272839433372,1.0,1.0,57.21140753237049,0,0.02439874423018167
user_00546,29.821647253702626,2.4108354947769493,3.0,203.847693266308,0.5763290204287979,0.0,1.0,40.38439623431496,0,0.2660460032730433
user_00547,44.626219957029,2.121608119291803,4.0,531.6245998357697,0.602798636417303,2.0,0.0,53.229762300968396,0,0.27027032068316104
user_00548,37.45257739362216,1.442951687187308,2.0,523.86577481677,0.32712751236760085,0.0,0.0,106.56362681247907,0,0.5598719711200467
user_00549,42.22621367241554,2.1247446232461162,4.0,177.21112229177797,0.8301612759340458,2.0,1.0,66.61727634229867,0,0.09076977640128633
user_00550,30.482173713259154,2.8154830980641976,3.0,484.6557655559558,0.5046302027478698,1.0,1.0,38.99596460586624,0,0.4713489568099919
user_00551,43.89445835517373,1.0,0.0,267.41548887399574,0.42813225773707875,1.0,1.0,,1,0.3263783874713388
user_00552,15.264315023413001,5.291031771732395,2.0,597.754686467791,0.46577863979500833,0.0,0.0,,1,0.42343702349452567
user_00553,47.829210717637494,1.2906603563038896,3.0,264.13108231321655,0.7565973709984467,0.0,1.0,41.87988401922345,0,0.13010738120225354
user_00554,14.24743203363748,1.0,,638.9644531028891,0.27220537483172413,0.0,,,1,0.7513867689838323
user_00555,10.93707333848616,1.856909887726959,2.0,387.3788566110675,0.5021960342821941,0.0,,83.42064040121905,0,0.520275157342071
user_00556,27.10613235710719,1.51586638375637,3.0,776.3560450613204,0.6315149060092817,0.0,1.0,103.14106878191102,0,0.28276377839373235
user_00557,,1.0,4.0,744.5136595314201,0.607322957364511,1.0,0.0,33.23826421129222,0,0.5859626405449108
user_00558,8.252687979538265,1.001534920660466,3.0,702.9654194517182,0.4863163067571807,2.0,1.0,,1,0.6186258982661845
user_00559,38.27918662368278,4.259435666785296,3.0,565.8032475827611,0.5470558975342305,,0.0,49.649843239988044,0,0.33118717794331193
user_00560,22.8863379998658,1.8160195006821103,1.0,525.820058713083,0.1541608487010378,0.0,1.0,,1,0.6701280918418974
user_00561,41.100964420112135,6.493008821727755,1.0,,0.6675469833628327,2.0,1.0,59.95214068376269,0,0.1330586885187563
user_00562,5.241466963844159,1.0,0.0,289.1488734468553,0.04214848355001668,1.0,1.0,,1,0.7455714965053715
user_00563,23.010410280266534,1.0,4.0,864.933674335711,0.30119651108680057,1.0,0.0,,1,0.5008994925295295
user_00564,30.696404566145738,2.7089004925775537,,393.6202318159208,0.4245564779074884,1.0,,,1,0.4479170680049584
user_00565,9.567260182923759,2.9614007859140425,1.0,1194.1798367536483,0.4278503348812929,0.0,1.0,42.2527889630435,0,0.5524520400558575
user_00566,82.35913791272732,1.826279091417292,2.0,509.0844727510842,0.6444781459163618,,0.0,180.04153264793823,0,0.25426109284460224
user_00567,430.4076072168258,1.9572960018219303,0.0,438.5679138797258,0.301340241652301,1.0,0.0,41.31234852888378,0,0.6488174508068704
user_00568,55.40007732660213,1.0,5.0,203.74535529406882,0.5986835862208032,0.0,0.0,50.461082080413675,0,0.2826057610692858
user_00569,52.80520063389549,2.5943676015742922,2.0,203.4058967284387,0.7261693112158978,1.0,1.0,88.14482504200222,0,0.06937255716148084
user_00570,38.14288624698162,2.31227828308008,0.0,156.56901065570926,0.6547366531459599,1.0,0.0,105.45728778432289,0,0.26611270971656126
user_00571,24.277143915744666,1.7966173675857258,5.0,461.6110858418843,0.6002961853452634,1.0,0.0,13.584178169482755,0,0.08356102392410866
user_00572,28.4380200965525,1.0,,684.8462570448304,0.36688281674133755,0.0,1.0,134.0460033242596,0,0.4963550855436345
user_00573,12.044729431917931,4.4385944935073205,0.0,7165.0126935418975,0.6082194908623977,1.0,1.0,,1,0.37676627953929137
user_00574,9.460895052183249,1.0,2.0,318.7130568694058,0.4168353934481454,0.0,0.0,,1,0.582882613673092
user_00575,9.178153383005244,1.4413588598892582,0.0,1199.6325584599724,0.36670222572054156,1.0,0.0,,1,0.7375969776372282
user_00576,23.349769541099324,3.125847581074043,4.0,378.1493079684222,0.6269748520358048,2.0,1.0,,1,0.2815208780679598
user_00577,13.908033073640878,1.0789737378316844,1.0,539.9501854204009,0.4562070152238692,0.0,1.0,,1,0.4023320668387287
user_00578,27.40310653771807,,1.0,559.4532741709013,0.49123270057588175,0.0,1.0,,1,0.24892897758325727
user_00579,7.3368599771289835,1.0,2.0,364.1847782295827,0.405722822027744,1.0,1.0,263.4380217802757,0,0.6253490572217693
user_00580,13.320242514585933,1.1380994193312604,1.0,474.00027133584945,0.5284454043317655,1.0,1.0,67.92159732432046,0,0.4093680659944993
user_00581,11.225229271597268,1.0,0.0,877.8765227933865,0.054435014135410034,0.0,0.0,,1,0.7813306032580387
user_00582,57.84086243798701,1.0,2.0,298.07282930867024,0.679457692627178,0.0,,,1,0.39910554897323247
user_00583,21.950057184145873,8.65334906672685,4.0,248.37162728089072,0.5352650546076176,,1.0,,1,0.2565347721297058
user_00584,16.6452055069927,2.3897501707032807,1.0,357.76118539524094,0.2879612788596607,0.0,0.0,61.6642491651376,0,0.5987767106588155
user_00585,21.765537012376353,,1.0,886.461991450456,0.4133283911122697,1.0,0.0,,1,0.673622106808278
user_00586,17.77267907800356,3.4179934497700923,7.0,211.52617705590575,0.5557002011595072,1.0,1.0,53.45918664590522,0,0.23925506169193145
user_00587,13.238422533512308,1.0,1.0,1054.1477510443851,,0.0,0.0,,1,0.8352984924948684
user_00588,16.025247102691115,1.8204573310059058,0.0,858.2333567230544,0.3099208485675609,0.0,0.0,,1,0.6293387765499664
user_00589,20.07940906025324,4.5087587742552735,3.0,673.629403516614,0.4579892860250719,1.0,1.0,161.70250978642775,0,0.32211618594336444
user_00590,30.42312193939748,2.3104294920975916,3.0,307.9274417232496,0.5705097644478375,1.0,1.0,,1,0.3780398393697977
user_00591,4.289821417558398,1.0,0.0,937.5157929872618,0.13641806618653826,0.0,0.0,,1,0.7870893916817091
user_00592,24.504154214762718,1.0,1.0,333.33778086869575,0.3910685791627255,0.0,0.0,82.80017187870126,0,0.5041487040570768
user_00593,17.578377097027747,1.0,1.0,883.1707943871754,0.24171370754128227,0.0,0.0,,1,0.7262373619585548
user_00594,43.34735257428924,1.393450444234196,3.0,278.1359414514224,0.5671555639042247,0.0,0.0,65.22695691990985,0,0.3643417872338749
user_00595,52.731511389280065,3.236135390539379,1.0,221.78716301797047,0.8105060469191209,1.0,1.0,33.01679181141488,0,0.029941122080356306
user_00596,35.51897851555652,2.128274411472061,1.0,311.3003486418065,0.5699352157427701,2.0,0.0,,1,0.2909650349539363
user_00597,15.449762352570206,2.71492390032009,1.0,234.5587161160804,0.25476867846608015,0.0,0.0,50.40212053635435,0,0.6408503204520011
user_00598,17.566527798541884,1.0,1.0,747.7173856504066,0.19526773340291775,0.0,0.0,,1,0.7201118004650435
user_00599,34.43272651075029,1.913749949780822,4.0,204.89317413368647,0.6722819515463525,0.0,1.0,66.15972782064709,0,0.1595201961297031
user_00600,17.558566823348034,91.64369153324866,1.0,274.76163273857395,0.7422958205902042,1.0,0.0,48.11766811282471,0,0.11501377104782821
user_00601,28.97622126830941,1.0,0.0,364.62170173110985,0.41497979114116185,0.0,0.0,71.55796308283784,0,0.6101235119094544
user_00602,27.4381991097634,1.0,5.0,413.89310147667214,0.6212566530904713,,1.0,18.271680898051528,0,0.12154614891673125
user_00603,23.557833743889187,1.1183423232551022,1.0,256.95838660000265,0.7016904128335161,0.0,1.0,75.85890108345721,0,0.10567241901420514
user_00604,21.815012223407468,1.0,5.0,520.6649164133812,0.525861241631303,2.0,,71.9450828496554,0,0.5029804373402107
user_00605,15.556308441794727,3.8739599591059855,2.0,266.96024525031874,0.43045592456039794,0.0,0.0,30.495781309537215,0,0.12153550408069674
user_00606,9.251548859574033,1.8923073731374729,0.0,519.5357802809655,0.2029819054956829,2.0,0.0,,1,0.5054459923316421
user_00607,29.48706198965968,,0.0,,0.7732318534628189,1.0,1.0,56.696449005236694,0,0.06472146176376804
user_00608,12.754181153723092,3.910978723928332,3.0,442.94404307970166,0.3882138698637981,0.0,0.0,96.25887747795772,0,0.25201884882892917
user_00609,27.45884842143094,1.0,1.0,584.2415286043215,0.22559612363418244,0.0,0.0,,1,0.6776326863192865
user_00610,17.983844579284206,3.189336615326249,1.0,135.82175940888155,,0.0,1.0,98.83851163857015,0,0.37674192231572623
user_00611,43.234070781239815,1.0,0.0,517.4018413283751,0.64305366250107,1.0,1.0,102.2219825306001,0,0.2309810916264446
user_00612,11.957043503784119,1.0,0.0,498.0475133809806,0.19176489676122038,2.0,1.0,,1,0.6756745803410609
user_00613,,1.316840505999269,2.0,260.16990313866796,0.6808771931381885,0.0,1.0,42.462403325630845,0,0.08835113126217649
user_00614,72.40342074049725,5.364071460631817,2.0,194.44085474220412,,0.0,0.0,,1,0.06031134498312673
user_00615,30.490186684822802,1.4769151942735872,1.0,516.0218019762426,0.7859943671727628,1.0,1.0,186.82322960972897,0,0.28676919577345444
user_00616,22.062395768167793,1.7051698447481367,2.0,7446.678210900001,0.29776668403045115,1.0,0.0,88.38324048194633,0,0.3239051993312899
user_00617,17.33014904440476,2.29617773158916,3.0,10594.984561294214,0.424720138457509,1.0,0.0,,1,0.632270980335744
user_00618,29.36046684812278,3.802958089180124,2.0,266.40343057977515,0.4887836729470427,1.0,0.0,,1,0.15583391742046243
user_00619,23.649239865843708,2.24939712193699,1.0,384.6585089110903,0.5746905309925692,0.0,0.0,59.52128666061598,0,0.35501214068974146
user_00620,14.37798820354452,1.0,0.0,326.6734562957924,0.6747333867873893,1.0,1.0,42.65761658750876,0,0.055651919461065416
user_00621,25.6810325981517,3.004713063979919,0.0,353.6122229647923,0.5213652663964434,1.0,1.0,41.49125104063142,0,0.3755479987672648
user_00622,52.75197763820795,2.4197787112697364,,1023.4004126583236,0.3912459607592425,1.0,0.0,43.92681822107671,0,0.23598825014108338
user_00623,26.502610920883185,1.0,,494.22606357102984,0.5986330610150244,1.0,1.0,35.43202398957013,0,0.3890413748093096
user_00624,13.27128429884613,3.1200278346906885,2.0,8781.48798669592,0.29802511279115296,2.0,1.0,,1,0.537259302510351
user_00625,11.588551354333436,1.8360592554011839,,11211.795918979175,0.37142173504858705,0.0,0.0,,1,0.705193925403453
user_00626,36.62372354882258,1.143257480924023,0.0,304.9462281052094,0.2609767351610201,1.0,0.0,,1,0.4724072342853858
user_00627,21.478450120391198,1.0,1.0,408.09235450625954,0.5791160920454493,0.0,1.0,,1,0.3171555972326604
user_00628,25.29410126600681,2.222839072864447,1.0,266.6949172735491,0.8619230341774886,3.0,1.0,36.74459305547331,0,0.11710045068419306
user_00629,22.886533816284867,3.8949705551129896,2.0,286.9631265045833,0.5827141479188968,1.0,,62.65618048908771,0,0.12199293933287902
user_00630,8.663657707106202,2.3697697500627948,2.0,274.6849410880613,0.6161599384851956,1.0,0.0,,1,0.3662093484614941
user_00631,44.032568189906954,1.4916328191475945,1.0,671.3951953557082,0.5149289308640889,0.0,1.0,,1,0.5197806185653722
user_00632,30.87861933910956,5.715310612768557,0.0,684.9182552365105,0.27866053203981567,1.0,,34.24043379772655,0,0.6427924464283755
user_00633,16.27090970212543,1.4689300983109987,1.0,672.6092768683502,0.5778438106056759,,,,1,0.4682587981065118
user_00634,16.85588325285653,2.48106875457239,3.0,491.1098086294647,0.43736892188845417,0.0,0.0,,1,0.3941936436724268
user_00635,,1.3780170491347572,2.0,288.44871525409997,0.1460056930200037,2.0,0.0,,1,0.662201691852054
user_00636,9.741596369928939,1.0,1.0,953.3477212389994,0.0667330560489967,1.0,1.0,42.651089617711904,0,0.767973112725529
user_00637,35.755046656691974,4.684921137078739,4.0,255.53677133323563,0.5937337515070344,2.0,1.0,28.447196770480787,0,0.10861712153887301
user_00638,20.715474288704044,1.2210974192736244,2.0,340.53243556183014,0.5233583560715362,1.0,1.0,81.73718082459783,0,0.2609981840665305
user_00639,14.875813787814408,1.158549989365555,2.0,442.5976547569409,0.1966918650208709,1.0,0.0,264.8641334776569,0,0.608052967839907
user_00640,27.703052977437718,3.0530620765004435,2.0,868.3348515170215,0.5771445074192112,1.0,1.0,20.51777123465265,0,0.20389466597446362
user_00641,,3.1901394673172443,2.0,499.1466081810691,0.4200732917735533,1.0,0.0,57.846746302378,0,0.3361210997883945
user_00642,9.094816172532203,1.4843414710141458,0.0,551.5899837175946,0.14864828820699866,0.0,0.0,390.8083746387421,0,0.9168072918612564
user_00643,15.066841109844123,1.1961487177283017,1.0,674.5940691167476,0.4218275944038617,0.0,0.0,,1,0.6778150858284261
user_00644,6.060664266248171,4.371792005535296,2.0,444.9700383674514,0.4411389265217129,0.0,1.0,,1,0.5235986237893809
user_00645,13.68943977079625,2.5755433652689494,0.0,878.4102251816058,0.22301662191429253,1.0,0.0,,1,0.7820685138535091
user_00646,34.68169419804415,3.3528016649297636,0.0,258.6209384347678,0.50476436908107,0.0,0.0,30.85029579606528,0,0.17434045380803836
user_00647,25.349661976759087,1.0,0.0,390.39637026360714,0.4126889299154828,1.0,1.0,104.63274154379067,0,0.43618775076892846
user_00648,14.097530289254799,1.595214587511073,6.0,532.3217511645263,0.523672579445452,0.0,1.0,,1,0.4737438237011031
user_00649,27.11647540969977,2.0880729616761697,2.0,298.82716911219217,0.6848013464912432,1.0,0.0,,1,0.316339059600912
user_00650,52.68513832954262,2.067825027151726,2.0,265.039206045206,0.6206226647193661,1.0,1.0,19.075868901526896,0,0.2055751330758083
user_00651,29.007348213888342,3.4264582602208167,2.0,682.2060217445792,0.7911969103359333,,1.0,31.57917308762494,0,0.2200395486367126
user_00652,35.500035109874574,1.0,2.0,262.369613326252,0.49199179113529934,2.0,0.0,,1,0.18472853203252843
user_00653,41.21052408650825,1.0680822379595578,3.0,978.5316153404178,0.3175760054984085,1.0,1.0,65.75721733728078,0,0.5521202464987797
user_00654,36.47061733654816,1.0,3.0,697.8474834303045,0.28578468247558986,0.0,,,1,0.6455832800840924
user_00655,28.77888483867511,5.022517313232716,6.0,458.00415613198027,0.31392961262466745,0.0,1.0,56.035882013981755,0,0.3353039443715469
user_00656,17.047175104649455,1.339738265464093,0.0,881.2016872869957,0.30165826193338613,0.0,0.0,,1,0.8684454626023175
user_00657,37.724360496511295,1.9383966191930877,2.0,356.99325271211694,0.3850121525536577,1.0,1.0,31.289263434542004,0,0.4170528278781354
user_00658,40.73825130108223,1.3551455771821832,2.0,394.42469974544866,0.501297403518622,1.0,1.0,49.76057057528176,0,0.33969275877218763
user_00659,28.017773660046807,1.0,0.0,617.1440612637487,0.1678619401522099,0.0,0.0,,1,0.7842514061181021
user_00660,26.459937402025272,1.5036764203686652,8.0,151.26012034814613,0.5319897254118142,1.0,,173.3451301702988,0,0.21254261181566908
user_00661,43.366492256449504,2.664700416554848,1.0,490.2070575286472,0.49154072088854,1.0,1.0,67.45129699744427,0,0.2374852559481483
user_00662,14.386836664557288,1.0,1.0,222.84917297216552,0.3474527656027228,0.0,0.0,,1,0.5162935430740017
user_00663,13.753504320849899,2.160841842390414,1.0,506.3739483443179,0.22933358855357122,1.0,0.0,,1,0.47739037274888374
user_00664,21.71452049898506,1.708621850630933,2.0,343.17505707010577,0.7270917864048455,0.0,1.0,,1,0.25678750511015425
user_00665,24.002901480680876,2.2965221844267756,1.0,536.0586494306917,0.4702969130797284,0.0,1.0,,1,0.5066225804054013
user_00666,27.134265713968833,1.9008811325558082,2.0,549.0163085555564,0.49131405517566457,1.0,0.0,118.75738227314294,0,0.41565132149172274
user_00667,12.926846616874649,3.981207247003494,3.0,630.388060250072,0.3700898947979287,,1.0,,1,0.36621874988337827
user_00668,31.2112626280538,1.3515698561388503,2.0,153.13823997754645,0.6351468263864738,0.0,1.0,75.12202628501399,0,0.3755146990050903
user_00669,20.959235288621514,82.02788935387936,3.0,757.9194044185465,0.374960490546286,0.0,0.0,,1,0.3328378146565774
user_00670,38.392184940634834,1.35565599514166,1.0,409.4147356212293,,0.0,1.0,,1,0.41548882240998464
user_00671,,3.907426422096922,7.0,87.96023900469194,0.6734810961980106,0.0,1.0,50.136087539319064,0,0.022499793607239815
user_00672,20.700005678002007,1.4469024651109479,1.0,703.338229818545,0.20303758018492632,0.0,0.0,,1,0.7198008806040543
user_00673,25.287553346973475,1.4075553105751586,1.0,345.8825245237581,0.5658888357957005,1.0,1.0,113.18843755372178,0,0.29568602936531435
user_00674,24.22767766647884,5.590745034241748,1.0,469.1439140090435,0.8195045692556261,3.0,1.0,84.14225961569096,0,0.1704944388263653
user_00675,37.003124610190575,1.9549263014958254,0.0,10327.144051409836,0.4772285576691854,5.0,1.0,,1,0.4093854873241104
user_00676,27.49286955776188,3.129539968777978,2.0,267.8354650853802,0.6790288146628646,0.0,0.0,24.951439861371,0,0.17515741002390772
user_00677,85.02419989849317,3.2366405662365625,3.0,315.0943440630287,0.6685033201784986,1.0,1.0,34.73030050439116,0,0.22075007506178287
user_00678,44.03582319346702,3.936365267511359,2.0,282.9155342169401,0.6858598352795111,1.0,1.0,124.34276320136931,0,0.12015327382218996
user_00679,23.549858414998766,2.8872912783572695,2.0,797.2235320496223,0.8581563164083837,0.0,1.0,45.86794489272719,0,0.11015307564802918
user_00680,496.3589864311841,2.56192879783101,5.0,598.3502218021828,0.6666105402489138,0.0,0.0,,1,0.4157479645593605
user_00681,13.605085591785611,1.0279571751830252,,471.11697139760383,0.32853974947654535,0.0,1.0,131.75204090807878,0,0.4263174470213714
user_00682,22.67845767092183,70.52620666350694,2.0,377.67925126662175,0.2806721064265715,0.0,0.0,,1,0.5354816849501893
user_00683,41.27365126364913,2.964346350433464,3.0,226.80349739561498,0.3859051782814776,0.0,1.0,40.18486909008504,0,0.37517059828590227
user_00684,19.965727550932126,2.3437133053533223,1.0,431.3734047549788,0.584726843015446,1.0,1.0,,1,0.3793619098786183
user_00685,32.968302206284065,3.175663102117216,1.0,160.6677040482978,0.8828332997797975,0.0,1.0,34.758141328188856,0,0.1615704606411227
user_00686,36.663024096035834,3.4790182209848983,2.0,338.1943340649498,0.5270216983012352,1.0,1.0,76.76927123832982,0,0.28700969778337454
user_00687,16.55751549929306,2.9625938928850633,1.0,278.06759784665593,0.5492002937519764,2.0,,,1,0.45518757319417225
user_00688,16.083304762898564,2.4164188374571793,1.0,1221.5982795847106,0.21814063217058902,0.0,0.0,,1,0.7376934086324743
user_00689,35.583979595784264,2.571944325381615,3.0,666.3506036772461,0.386903503430063,0.0,1.0,,1,0.3104278244672911
